signal_type,signal_strength,signal_quality,sentiment_score,volatility_score,reliability_score,impact_likely,volume_confirmation,price_confirmation,source_diversity,momentum_filter,volume_filter,signal_score,sentiment_surprise,market_impact_score,event_importance,signal_amplification,sentiment_volatility,reliability_weighted_sentiment,event_count,cluster_size,price_volatility
BUY,0.5939040817957546,0.7999999999999999,-0.4632623657961145,0.022397347596614308,0.85,0.2,1.8294680698404309,0.7,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.7272160781150181,0.7999999999999999,-0.8371327326205611,0.02225302762212364,0.8,0.2,1.1566380093005018,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.5357330533327684,0.7999999999999999,0.2775793278249829,0.0217998837164884,0.9,0.2,0.8181486233239987,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.4690098927285651,0.4,-0.110797397718701,0.02167707346039434,0.9,0.35,2.0,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.476540010573883,0.4,-0.19449295271810507,0.022406947337407643,0.82,0.2,1.4788451237722584,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8085516920596468,0.7999999999999999,1.0,0.022159266513194328,0.85,0.2,1.000436183015005,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8119267060393384,0.7999999999999999,1.0,0.022026565273472364,0.86,0.2,0.8280657485511478,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.8151817970150156,0.7999999999999999,-1.0,0.02154330406136328,0.87,0.2,0.979522130960043,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.6352500832546324,0.7999999999999999,-0.5913645907109408,0.021232476323852455,0.82,0.35,0.8707179117773677,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.7410586602376483,0.7999999999999999,-0.8235176503149442,0.021113978096832117,0.86,0.2,0.9974241048657849,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.821569655091813,0.7999999999999999,1.0,0.021076101520196393,0.89,0.2,1.3174147844730213,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8181705387024225,0.7999999999999999,1.0,0.021273604407800874,0.88,0.2,1.4197970257149068,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.7988957271841923,0.7999999999999999,1.0,0.021190724553543976,0.82,0.2,1.2124182867242657,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.550135028345025,0.7999999999999999,0.3703786612550121,0.021555900639379073,0.83,0.35,1.6447083328005365,0.7,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.44637005533685814,0.4,0.054198352115798314,0.021547984717693466,0.9,0.35,1.0194179585214107,1.0,1.0,True,True,0.4354958802894958,0,0,0,0,0,0,0,1,0.5
BUY,0.8216221319943567,0.7999999999999999,-1.0,0.021111937286903287,0.89,0.2,1.119612180730372,0.7,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.821604554128283,0.7999999999999999,1.0,0.02121412981027096,0.89,0.2,0.9892687611976136,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.5415061023608292,0.7999999999999999,0.3326411183967128,0.02120517099143992,0.85,0.5,1.1060294132272854,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.5729181094941793,0.7999999999999999,0.4110404903178506,0.02105789564047621,0.85,0.2,0.9132848275087982,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.6720848814812572,0.7999999999999999,-0.6179059864141406,0.0209189322601581,0.9,0.2,0.8123233778467335,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.5465710092312706,0.7999999999999999,0.34480318312048963,0.020815591574742803,0.85,0.2,1.3337538876409603,0.7,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.621296404896559,0.7999999999999999,-0.5315632362223054,0.020907261755748273,0.85,0.2,1.2179025422223737,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8244679700885834,0.7999999999999999,1.0,0.021097123885152655,0.9,0.2,1.570429349007506,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.47228741571299554,0.4,-0.1512609189623114,0.020925479399031405,0.86,0.35,1.8330200487899828,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.5547790321818477,0.7999999999999999,0.38983351147274564,0.02081977783188964,0.82,0.2,1.3368512132849697,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.5178962054808027,0.7999999999999999,0.25690234628396075,0.02076036586280765,0.87,0.2,1.652465854826358,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8184095469789474,0.7999999999999999,1.0,0.020671893141920968,0.88,0.2,1.3188924077160349,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8086380832287539,0.7999999999999999,1.0,0.02062502234662675,0.85,0.2,1.4315611799958228,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.814968533456603,0.7999999999999999,1.0,0.02036374639689169,0.87,0.2,0.8863182033237998,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.8020072211287552,0.7999999999999999,-1.0,0.02012755871006047,0.83,0.35,1.6270905172107588,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.5696588769898852,0.7999999999999999,-0.37376440773278796,0.020175008300154323,0.87,0.2,1.4562829534847044,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.45035185134889866,0.4,0.07178582962650747,0.02025040860727529,0.89,0.2,0.8245990170963851,1.0,1.0,True,True,0.47946457406626863,0,0,0,0,0,0,0,1,0.5
SELL,0.4524844928081869,0.4,0.10196829881156853,0.0201419289993775,0.86,0.35,1.808355106964294,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.5971275483939386,0.7999999999999999,-0.4433163024340015,0.020065071238590138,0.87,0.35,1.2859868747273857,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.4379862239921325,0.4,0.07341362207706302,0.020238151849929456,0.85,0.2,0.915387599046933,1.0,1.0,True,True,0.4835340551926576,0,0,0,0,0,0,0,1,0.5
BUY,0.5794376942603233,0.7999999999999999,-0.4031560605966578,0.01985926238659146,0.88,0.35,1.0160364745614372,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.4482170760565599,0.7999999999999999,0.20508461226818506,0.019796109939173936,0.72,0.35,0.9108126501599101,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.5350073104939066,0.7999999999999999,0.28385272331332584,0.01969516828315907,0.89,0.35,1.2651296543356165,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.5150513404994294,0.7999999999999999,0.22595493397315747,0.019680329907289875,0.9,0.2,1.2188118488334592,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.442292058877581,0.4,-0.06061706321743349,0.019461812503723905,0.88,0.2,0.9841539115102588,1.0,1.0,True,True,0.45154265804358373,0,0,0,0,0,0,0,1,0.5
SELL,0.8214093996958275,0.7999999999999999,1.0,0.019368125766544925,0.89,0.2,0.9089372052745467,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.5310812685878619,0.7999999999999999,-0.28218659326059486,0.01931582613541562,0.88,0.5,0.9824489616144739,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8117266127805437,0.7999999999999999,1.0,0.019180147828211924,0.86,0.2,0.7112482648582832,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.5042620680601876,0.7999999999999999,-0.2396732788247655,0.018990355172933248,0.85,0.2,0.9016627523858642,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.6009353534798652,0.7999999999999999,0.505718623992436,0.018954415725478006,0.82,0.35,0.6822641166299392,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.4475826936171617,0.4,-0.0820864417464885,0.01871783366690562,0.87,0.2,0.9815396550033886,0.7,1.0,True,True,0.5052161043662212,0,0,0,0,0,0,0,1,0.5
SELL,0.6066202939559457,0.7999999999999999,0.4714450548098696,0.018607382246689442,0.88,0.2,0.9237418535362792,0.7,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8180560229170769,0.7999999999999999,1.0,0.018583507612407735,0.88,0.2,1.1145825785378065,0.7,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.5205087509500546,0.7999999999999999,0.2681088762332874,0.018530380545205432,0.85,0.2,0.9748903504098273,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.6448563783482875,0.7999999999999999,-0.5384012664882767,0.01845727626686177,0.9,0.35,1.6060059701662184,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.47483789083745265,0.4,-0.1539190705386578,0.018727805192580032,0.85,0.35,1.3970643604377744,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8163005902190322,0.7999999999999999,1.0,0.018632052993691504,0.86,0.2,1.280758361713645,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.5568952654997852,0.7999999999999999,0.3558441648014591,0.018584016413268553,0.87,0.35,1.4022928734515148,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.6431626370685264,0.7999999999999999,-0.5471672764840685,0.018592273043583518,0.9,0.35,1.2948241983538709,0.7,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.8114137528349595,0.7999999999999999,-1.0,0.018524585496037173,0.86,0.2,1.6212084400703008,0.7,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.4053720413447498,0.4,0.07390131639779411,0.018422511298118078,0.75,0.35,1.2994843947356831,1.0,1.0,True,True,0.4847532909944853,0,0,0,0,0,0,0,1,0.5
SELL,0.8147152991770372,0.7999999999999999,1.0,0.018387425771158945,0.87,0.35,1.261748170375643,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.8244108201085172,0.7999999999999999,-1.0,0.018302016702006912,0.9,0.2,1.5816536024880903,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.579414187696286,0.7999999999999999,0.46841807131741103,0.018212764056269287,0.8,0.2,1.4007868343769048,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8164576615291449,0.7999999999999999,1.0,0.018299647424872386,0.86,0.2,2.0,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8098600483006483,0.7999999999999999,1.0,0.018319290650621566,0.84,0.2,1.2717789589291777,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.501858201968366,0.7999999999999999,0.20161578109419695,0.01822004317657071,0.89,0.2,1.4328114765860651,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.6975966631857128,0.7999999999999999,0.6825129993319422,0.018180667806269205,0.9,0.35,1.3550089296750791,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.7985609089291216,0.7999999999999999,1.0,0.018101230366287482,0.82,0.2,1.1253237628812516,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.5834901402891386,0.7999999999999999,-0.39720967623160097,0.018071396533444813,0.9,0.2,1.0327449835401294,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.44908570581498103,0.4,0.06937438957271637,0.018032724939329073,0.89,0.2,1.480322747015272,1.0,1.0,True,True,0.47343597393179093,0,0,0,0,0,0,0,1,0.5
SELL,0.6446705949602002,0.7999999999999999,0.6074734826119607,0.01797973941694556,0.83,0.2,1.1867019591295094,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.42051511684693277,0.4,-0.0877867776015292,0.017941203810321694,0.78,0.2,1.1907654230477969,1.0,1.0,True,True,0.519466944003823,0,0,0,0,0,0,0,1,0.5
SELL,0.4940925853655132,0.4,0.17402611956446382,0.017900065127717933,0.9,0.35,1.1854800783708634,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.4396229083641212,0.4,-0.06233383019053134,0.01797946738221523,0.87,0.35,1.7464370099157045,1.0,1.0,True,True,0.45583457547632833,0,0,0,0,0,0,0,1,0.5
BUY,0.46117043376496347,0.4,-0.07974651075964297,0.017958001283108215,0.9,0.2,1.0942652589463693,1.0,1.0,True,True,0.4993662768991074,0,0,0,0,0,0,0,1,0.5
SELL,0.586358613106195,0.7999999999999999,0.40471704475154835,0.017948398840326937,0.9,0.2,0.7051388610650537,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.8083775171430819,0.7999999999999999,-1.0,0.01784448886838554,0.85,0.2,0.6108267159965504,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.6291628234251136,0.7999999999999999,0.5356855916870408,0.017842720077656474,0.87,0.2,0.713152125575243,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.5508852292946589,0.7999999999999999,0.31588082493946024,0.017800978085287463,0.9,0.35,1.0930433781877236,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.6919146634268764,0.7999999999999999,-0.684866796789157,0.01782647545542249,0.88,0.2,1.2635383677662173,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.48464904484507276,0.4,0.15044318169449716,0.017838404861498063,0.9,0.35,1.0392806248073052,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.8050379111938224,0.7999999999999999,-1.0,0.017795736685400503,0.84,0.35,1.2066782887417895,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
BUY,0.8082598422702761,0.7999999999999999,-1.0,0.017732265943607616,0.85,0.2,0.7968935812898799,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.45136887932514175,0.4,0.06674534287327327,0.017708703429873556,0.9,0.2,0.772086560306209,1.0,1.0,True,True,0.46686335718318317,0,0,0,0,0,0,0,1,0.5
SELL,0.5926261862538599,0.7999999999999999,0.42845034314057884,0.017749541682808873,0.89,0.2,1.0832115004553637,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8082260149077832,0.7999999999999999,1.0,0.01768943336330028,0.85,0.2,0.6958468841330259,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8244164736568108,0.7999999999999999,1.0,0.017584847478123,0.9,0.2,0.9301638314770692,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8213636703026556,0.7999999999999999,1.0,0.01763568628636457,0.89,0.2,2.0,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.4605643013515646,0.4,0.10162150018789405,0.017578731697581774,0.87,0.2,1.3202563676326629,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.44321278069460224,0.4,0.12783197188805684,0.017564822623762903,0.8,0.35,1.1565527618057125,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.8019315735809249,0.7999999999999999,1.0,0.017351856221772124,0.83,0.2,0.9371825418813838,1.0,1.0,True,True,0.55,0,0,0,0,0,0,0,1,0.5
SELL,0.4469456960311116,0.4,0.08828191604257597,0.017329193282930245,0.86,0.2,0.6893396586974467,1.0,1.0,True,True,0.5207047901064399,0,0,0,0,0,0,0,1,0.5
