Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Returns,Log_Returns,Volatility,Volume_MA,Volume_Ratio,SMA_20,SMA_50,RSI
2023-01-03 00:00:00-05:00,79.87219970594577,80.27652510414464,76.59166893532915,77.55653381347656,26541400,0.0,0.0,0.0,,,,,,,,
2023-01-04 00:00:00-05:00,76.40788622641303,77.99760738451602,76.11383331209039,77.5473403930664,22852600,0.0,0.0,0.0,-0.00011853830951580324,-0.00011854533573647104,,,,,,
2023-01-05 00:00:00-05:00,77.41871392008021,79.39438576648679,77.19817592653001,78.96249389648438,19361900,0.0,0.0,0.0,0.01824889797954299,0.018084385276752348,,,,,,
2023-01-06 00:00:00-05:00,79.98247848113681,81.44355208571827,79.78031576611353,80.46031188964844,22211200,0.0,0.0,0.0,0.018968727040556965,0.01879106391739433,,,,,,
2023-01-09 00:00:00-05:00,81.67327657152758,81.8019242900688,79.91815011955819,80.17544555664062,23001600,0.0,0.0,0.0,-0.00354045772776157,-0.003546739980639552,,,,,,
2023-01-10 00:00:00-05:00,80.6992296031085,80.91058343794306,79.47706923519902,80.74517822265625,15799500,0.0,0.0,0.0,0.007106074210877056,0.00708094504179523,,,,,,
2023-01-11 00:00:00-05:00,81.4527366328954,81.6548993315894,80.12031086172074,80.99327850341797,16451500,0.0,0.0,0.0,0.0030726327716756874,0.0030679218830213027,,,,,,
2023-01-12 00:00:00-05:00,81.4803008965521,83.07002906826602,81.3240868191464,82.53705596923828,18358000,0.0,0.0,0.0,0.019060562732439168,0.0188811859705024,,,,,,
2023-01-13 00:00:00-05:00,82.47274418855555,82.85868738128077,81.59977644156629,82.65652465820312,15904200,0.0,0.0,0.0,0.0014474551770948807,0.00144640862362114,,,,,,
2023-01-17 00:00:00-05:00,82.84949797491251,83.69489929854832,82.49111416366625,82.83111572265625,16966600,0.0,0.0,0.0,0.0021122478252635357,0.002110020166186358,,,,,,
2023-01-18 00:00:00-05:00,83.2170519549135,84.14515931479812,81.23219653394754,81.31489562988281,19037600,0.0,0.0,0.0,-0.018304957980406877,-0.018474566699192375,,,,,,
2023-01-19 00:00:00-05:00,80.84626520755073,82.65652456494092,80.67166885403967,82.32571411132812,17146900,0.0,0.0,0.0,0.01243091408548569,0.012354284668590534,,,,,,
2023-01-20 00:00:00-05:00,82.50028632295617,83.4283935468229,81.66407631769339,83.1435317993164,14280000,0.0,0.0,0.0,0.009933927653301033,0.009884910548258118,,,,,,
2023-01-23 00:00:00-05:00,83.75003033650219,84.16353986381185,82.98732813115109,83.25381469726562,14652500,0.0,0.0,0.0,0.0013264158445349672,0.001325536932155008,,,,,,80.57189505022484
2023-01-24 00:00:00-05:00,82.97814619093953,83.1251691559883,81.28733652284036,82.93219757080078,15377600,0.0,0.0,0.0,-0.0038630917710418267,-0.003870572782829473,,,,,,77.88364202196661
2023-01-25 00:00:00-05:00,82.52786683949232,82.9413833618164,81.21381631088624,82.9413833618164,13430600,0.0,0.0,0.0,0.00011076266256870859,0.00011075652883792032,,,,,,77.97899738971176
2023-01-26 00:00:00-05:00,84.2830020409222,85.59705259735028,83.2538132868917,85.56029510498047,18331500,0.0,0.0,0.0,0.03157545289231001,0.03108719956194094,,,,,,80.42365791586367
2023-01-27 00:00:00-05:00,85.10083506422252,85.52353570086441,83.69489431368493,83.83273315429688,17420500,0.0,0.0,0.0,-0.020191164003863227,-0.02039779165529603,,,,,,65.22819381074501
2023-01-30 00:00:00-05:00,83.22624380558997,83.34570039324015,81.8019208253573,81.91219329833984,13762500,0.0,0.0,0.0,-0.02290918813802978,-0.023175681553720913,,,,,,56.83294862058718
2023-01-31 00:00:00-05:00,81.63651546928614,82.76678553023567,80.8003053357426,82.63813781738281,13924100,0.0,0.0,0.0,0.008862471993625443,0.008823430786884218,,17740615.0,0.784871324923065,81.71600875854492,,57.357106427393816
2023-02-01 00:00:00-05:00,82.25218546950562,82.60137107804205,79.94570400027416,81.01165008544922,23483600,0.0,0.0,0.0,-0.019682047234993005,-0.01987831834036739,0.014566411995280614,17587725.0,1.335226699303065,81.88876457214356,,50.064492353049566
2023-02-02 00:00:00-05:00,80.69923090509718,80.85544499683976,78.29166762391816,79.16464233398438,24901500,0.0,0.0,0.0,-0.022799285652331025,-0.023063208584012274,0.015608753277750645,17690170.0,1.4076461673347402,81.96962966918946,,38.40812573788453
2023-02-03 00:00:00-05:00,79.49544272697162,80.78192681401303,78.9073369175997,78.99003601074219,22727400,0.0,0.0,0.0,-0.002205609955332699,-0.0022080458954518664,0.015090830313492136,17858445.0,1.2726415989746027,81.97100677490235,,37.444901925950695
2023-02-06 00:00:00-05:00,79.06355987673139,79.66085687829406,77.66680316439023,78.63166809082031,15857200,0.0,0.0,0.0,-0.00453687500374278,-0.004547197855300333,0.014447690092546612,17540745.0,0.9040208953496559,81.87957458496093,,35.79863855996136
2023-02-07 00:00:00-05:00,79.12788579110523,81.30572001856899,78.71437624663342,81.1862564086914,20507000,0.0,0.0,0.0,0.03248803414574031,0.03197145658080128,0.01625398977963679,17416015.0,1.177479463585671,81.93011512756348,,49.59352455028787
2023-02-08 00:00:00-05:00,81.12193277126089,81.5354493276563,80.00085372305927,80.46031188964844,13483600,0.0,0.0,0.0,-0.008941716876173844,-0.008981933945784669,0.01631976577758066,17300220.0,0.7793889326262903,81.91587181091309,,43.99762361848275
2023-02-09 00:00:00-05:00,80.46949648360179,80.72679191428082,79.71598543199548,79.7711181640625,16075200,0.0,0.0,0.0,-0.008565635769982705,-0.008602531670367,0.016409781902805832,17281405.0,0.9302021450223521,81.85476379394531,,39.057881002113525
2023-02-10 00:00:00-05:00,81.0943565653093,83.06083671889225,81.02084158498718,82.89543151855469,20001600,0.0,0.0,0.0,0.039165971674942845,0.038418441106553056,0.018198078011636244,17363585.0,1.1519280148655937,81.87268257141113,,49.0274155598603
2023-02-13 00:00:00-05:00,82.47272822237403,83.00570129625763,81.61813588348281,82.68408203125,12372400,0.0,0.0,0.0,-0.0025495914965757427,-0.0025528472400300276,0.018207599231079546,17186995.0,0.7198698783586077,81.87406044006347,,49.32260702459077
2023-02-14 00:00:00-05:00,82.03165158179799,83.31813575009109,81.80192251641617,82.71165466308594,13511300,0.0,0.0,0.0,0.0003334696492791611,0.0003334140606334067,0.018201970777908395,17014230.0,0.7941176297722553,81.86808738708496,,49.37343493990294
2023-02-15 00:00:00-05:00,81.78354318622577,81.95813951063292,80.2673300283712,81.30570983886719,15969800,0.0,0.0,0.0,-0.016998146512068546,-0.017144273294600162,0.018134706268795937,16860840.0,0.947153285364193,81.86762809753418,,37.573806407392205
2023-02-16 00:00:00-05:00,80.86463289297478,81.56301123097653,80.42354999245397,80.50625610351562,12657100,0.0,0.0,0.0,-0.009832688711972737,-0.009881348831574908,0.018024107302121832,16636350.0,0.7608099132321693,81.77665519714355,,39.727588176199724
2023-02-17 00:00:00-05:00,79.25653110592451,79.31166384063715,77.29924190510069,77.63923645019531,22340200,0.0,0.0,0.0,-0.03561238333619532,-0.036261973214005185,0.019399578711485274,17039360.0,1.3110938439002404,81.5014404296875,,37.53352757998206
2023-02-21 00:00:00-05:00,77.29922925157074,78.14463042905962,77.10625770089004,77.25328063964844,16811300,0.0,0.0,0.0,-0.004971143821004276,-0.004983541059150189,0.019372627902589326,17147300.0,0.9804050783505275,81.20141372680663,,33.97154590815734
2023-02-22 00:00:00-05:00,77.04193791233638,77.76788261824329,76.07708002026381,76.73870086669922,20135200,0.0,0.0,0.0,-0.006660943958477272,-0.006683227051764865,0.019385059120527015,17385180.0,1.1581818537397945,80.89173889160156,,36.379647292631944
2023-02-23 00:00:00-05:00,77.89653015136719,78.34680417736848,76.91329000991975,77.89653015136719,17511700,0.0,0.0,0.0,0.01508794482563891,0.014975253888689314,0.01982417390935333,17589235.0,0.9955919060720947,80.63949623107911,,45.77203469590212
2023-02-24 00:00:00-05:00,76.74789244608831,77.9057290399585,76.30681651275005,77.79546356201172,18748400,0.0,0.0,0.0,-0.0012974466148758523,-0.0012982890274708292,0.01809890857392446,17610080.0,1.0646402514923272,80.25125465393066,,45.997594083059866
2023-02-27 00:00:00-05:00,77.95166964642635,78.36517916775273,77.38193902944849,78.02518463134766,15338200,0.0,0.0,0.0,0.0029528851531661626,0.0029485339514304485,0.017786145938423113,17505965.0,0.8761699226520788,79.9608772277832,,47.95031222458924
2023-02-28 00:00:00-05:00,78.81545450388516,78.84302788422332,76.83978990362668,76.90411376953125,19003800,0.0,0.0,0.0,-0.014368064197646246,-0.01447228433095938,0.01739208702415777,17768030.0,1.0695501977428,79.71047325134278,,33.97523490296959
2023-03-01 00:00:00-05:00,76.96843608649138,78.8154529177706,76.68356724826775,78.42031860351562,18547000,0.0,0.0,0.0,0.019715523132197932,0.019523689506649403,0.017942508190612175,17999175.0,1.0304361172109278,79.49958229064941,,42.79219294859491
2023-03-02 00:00:00-05:00,78.2824855986236,79.40356466016821,78.0343742596783,79.10950469970703,16399300,0.0,0.0,0.0,0.008788361338798678,0.008749968467601064,0.017631249583864018,17644960.0,0.9294042038066394,79.4044750213623,,47.662352716009785
2023-03-03 00:00:00-05:00,78.16302633058335,80.57978093680384,78.10789359032076,80.18464660644531,25337600,0.0,0.0,0.0,0.01359055287755151,0.013499029615879378,0.017138384959290532,17666765.0,1.4341957907970135,79.45547523498536,,38.80035000876282
2023-03-06 00:00:00-05:00,79.74354182040484,80.35002984035623,79.4219225722975,80.22138214111328,16949200,0.0,0.0,0.0,0.00045813676586070606,0.0004580318532542479,0.0171243135175934,17377855.0,0.9753332617863367,79.51704254150391,,39.67636352238993
2023-03-07 00:00:00-05:00,79.74353922156875,79.9457018882974,78.6224604411815,78.82462310791016,18500200,0.0,0.0,0.0,-0.01741130601248131,-0.017564665534508122,0.017575961378371682,17510005.0,1.056550240848018,79.5266902923584,,35.38343868934332
2023-03-08 00:00:00-05:00,78.47545701134604,79.4770724589844,77.26248772030009,78.01599884033203,19699500,0.0,0.0,0.0,-0.010258523741637493,-0.010311505047769747,0.01597817283145187,17469630.0,1.1276426575720264,79.36817741394043,,37.04771740234023
2023-03-09 00:00:00-05:00,78.46627051363201,79.56896738480354,76.8949243173635,76.91329956054688,18944100,0.0,0.0,0.0,-0.014134271126130749,-0.014235111265223267,0.016140511768393775,17742655.0,1.0677150629373113,79.19082679748536,,36.18369325156254
2023-03-10 00:00:00-05:00,76.91328617395237,77.99760761321669,75.48897021415297,75.93004608154297,28312400,0.0,0.0,0.0,-0.012783920136333227,-0.012866337609061765,0.016256203653026928,18354515.0,1.5425305435747008,78.99877319335937,,42.31398131012984
2023-03-13 00:00:00-04:00,73.99113434257254,75.71870140228688,72.69546605856146,74.38626861572266,41663500,0.0,0.0,0.0,-0.020331575515737388,-0.020541106931208003,0.013465468420577265,19437610.0,2.143447676952053,78.57331504821778,,38.32331235920143
