Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-01-04,85.51564025878906,85.56091273345784,84.14231954354095,84.79125187945318,118944600
2010-01-05,85.74202728271484,85.77975819120441,85.15346195461927,85.46283928483423,111579900
2010-01-06,85.80237579345703,86.0136550184713,85.59109656844277,85.65900528065717,116074400
2010-01-07,86.1645736694336,86.27021328292977,85.4024543804164,85.64391717654013,131091100
2010-01-08,86.4512939453125,86.48902483941386,85.76463657669201,85.93818487293542,126402800
2010-01-11,86.57202911376953,86.8738532420583,86.20228476984119,86.83612810448533,106375700
2010-01-12,85.76464080810547,86.17965187906512,85.43262734579659,85.99855624368139,163333500
2010-01-13,86.48902893066406,86.73049169632677,85.5458141027744,85.9834614076511,161822000
2010-01-14,86.72293853759766,86.88139792720277,86.33810530174176,86.39092509827681,115718800
2010-01-15,85.74957275390625,86.6550569687111,85.41755918857797,86.57205933430727,212283100
2010-01-19,86.82102966308594,86.87384945892893,85.71180819345706,85.73445018332633,139172700
2010-01-20,85.93819427490234,86.3607527018214,85.2515368311589,86.2324768589248,216490200
2010-01-21,84.28570556640625,86.22495573204483,84.18006592757213,85.96085663495953,344859600
2010-01-22,82.40680694580078,84.31587317349451,82.31625623383802,83.90840360505328,345942400
2010-01-25,82.82933807373047,83.31226928782392,82.55769754138339,83.16135148438049,186937500
2010-01-26,82.48225402832031,83.3575602113673,82.27852214470867,82.50489026461862,211168800
2010-01-27,82.8746109008789,83.06325382521474,81.74275335486394,82.37659081730824,271863600
2010-01-28,81.92385864257812,83.19153947436936,81.42584425701328,83.1462670093887,316104000
2010-01-29,81.03348541259766,82.85200666883925,80.90520955617069,82.27853034544046,310677600
2010-02-01,82.29360961914062,82.30115695008445,81.11647929667978,81.60695218334737,187865000
2010-02-02,83.2896499633789,83.44810938241841,82.15779203573071,82.44453306183495,216327900
2010-02-03,82.8746109008789,83.3650836555371,82.63314818800606,82.91233603159097,172730700
2010-02-04,80.31661987304688,82.27095796560242,80.30152521398797,82.23323283180646,356715700
2010-02-05,80.48262786865234,80.64862882247631,78.91311720310603,80.40716608600194,493585800
2010-02-08,79.90164947509766,80.98823528093132,79.84128231767824,80.5430346911243,224166900
2010-02-09,80.90522766113281,81.60697999799662,80.18838065723652,80.83731317334409,337820500
2010-02-10,80.74674224853516,81.19193691512889,80.06762637354511,80.77692581597103,240511500
2010-02-11,81.59185028076172,81.68240097327173,80.17325730632905,80.64109391557471,223591600
2010-02-12,81.52397918701172,81.56925167568832,80.36948467032734,80.73167609359791,304622100
2010-02-16,82.80673217773438,82.88973556080421,81.35795527548801,82.14271087010337,159317500
2010-02-17,83.19911193847656,83.31229889204765,82.80673126702048,83.2066535136344,168845100
2010-02-18,83.68958282470703,83.8631311598766,83.03310311581065,83.06328668647653,193708600
2010-02-19,83.86312103271484,84.1875871820319,83.27455586812266,83.47074617529564,222684900
2010-02-22,83.87821197509766,84.19513077937398,83.62920187591205,84.17249454434375,132346900
2010-02-23,82.85952758789062,83.9083819302493,82.64070107486909,83.6518302813505,207497000
2010-02-24,83.62165069580078,83.75747385665619,82.89726242354735,83.10854161667214,176350700
2010-02-25,83.50847625732422,83.56884339493791,82.20307000875877,82.42943813941949,259634700
2010-02-26,83.5613021850586,83.84804323126627,83.0859238946113,83.58393842409025,173589300
2010-03-01,84.42903900146484,84.5120423607661,83.88574637946604,83.90838261256165,147709700
2010-03-02,84.66297149658203,85.07044104527114,84.51205940755369,84.791253104876,160992400
2010-03-03,84.7384033203125,85.24396497232591,84.52711841072056,84.88176802709346,150785000
2010-03-04,84.99497985839844,85.11571412785818,84.53469053070508,84.85160935264669,135770400
2010-03-05,86.20984649658203,86.27775520970943,85.3420875905264,85.54582524376298,176118800
2010-03-08,86.22492980957031,86.41357278747925,86.07401773001389,86.21738823544126,114631200
2010-03-09,86.36830139160156,86.76822358864537,85.92310672151187,85.96837919455777,154556700
2010-03-10,86.75312805175781,86.98704348718336,86.33056965049194,86.40602568544278,186088800
2010-03-11,87.11531829833984,87.13796028979276,86.28529040978383,86.54938940747078,160791100
2010-03-12,87.12288665771484,87.50772000833258,86.88142383627245,87.49262534372056,162074800
2010-03-15,87.1454849243164,87.20585204260415,86.47391656490967,86.9719366553957,146816800
2010-03-16,87.8396987915039,87.92269638631963,87.14548841722048,87.38695114312435,168673000
2010-03-17,88.36035919189453,88.64710016864532,87.84725012273252,88.10380753577658,177468100
2010-03-18,88.3150863647461,88.48863465919455,87.96043668879564,88.36790616178598,196509100
2010-03-19,87.86804962158203,88.86818584184951,87.52709054473878,87.86804962158203,226641100
2010-03-22,88.33779907226562,88.49691676225733,87.31493349459498,87.36797079771472,184477800
2010-03-23,88.95913696289062,89.03490374321557,88.17872236170273,88.46664421982625,182941600
2010-03-24,88.52723693847656,88.97427068243051,87.57256528712466,88.62573893629089,196072600
2010-03-25,88.38328552246094,89.53495543707741,88.27721089008708,89.12580794907798,223396300
2010-03-26,88.33024597167969,88.9666937498219,87.98171421974938,88.54997364193368,205808500
2010-03-29,88.89095306396484,89.05006505518452,88.41361709030583,88.77729999005496,134513500
2010-03-30,88.95155334472656,89.27735568362739,88.58029209641823,88.99701225413406,145772500
2010-03-31,88.64847564697266,89.04246632859129,88.35298119060015,88.6105893707673,161078700
2010-04-01,89.2546615600586,89.59561507684899,88.7242823576064,89.2546615600586,161215200
2010-04-05,89.98201751708984,90.04262748278177,89.34556374192088,89.59559936004568,105847600
2010-04-06,90.19412231445312,90.35323423452351,89.6258629796448,89.72435918331708,110384200
2010-04-07,89.67891693115234,90.43659618485886,89.2621910293602,90.01229765258607,184576300
2010-04-08,89.98956298828125,90.14110230836116,89.10307964319121,89.36826622753857,158704000
2010-04-09,90.5805435180664,90.61842400669443,90.01228416294839,90.17896871805121,133006500
2010-04-12,90.72451782226562,90.9594023362493,90.5881353169518,90.69420995656985,110279000
2010-04-13,90.79269409179688,90.95180601990118,90.16381900883705,90.63358216369255,125043600
2010-04-14,91.82316589355469,91.82316589355469,90.98214131947287,91.1260964708122,161609000
2010-04-15,91.89892578125,92.11107506679058,91.64131180549754,91.67161967209398,144615300
2010-04-16,90.43658447265625,91.89890547415384,89.97439972530088,91.57310320602846,366786700
2010-04-19,90.77755737304688,90.86848097236877,89.76226986014088,90.17141738613768,217947800
2010-04-20,91.58824920654297,91.66402174243872,90.82299746356517,91.34579212132203,157708000
2010-04-21,91.42156982421875,91.85344671232231,90.91392039593688,91.64129169270954,192910100
2010-04-22,91.69434356689453,91.80799661458107,90.25475756497885,90.7775523353223,115360300
2010-04-23,92.29292297363281,92.33080925470027,91.39886107840894,91.63374561588434,177335500
2010-04-26,91.94436645507812,92.52778265523754,91.85344865395544,92.32320604144485,143457300
2010-04-27,89.76983642578125,91.93679367430475,89.59556766190296,91.41399894393724,355853300
2010-04-28,90.45175170898438,90.67905780861454,89.61072723324067,90.20172193615227,300674100
2010-04-29,91.57310485839844,91.76252465071175,90.97453762101237,90.99726707118865,193775000
2010-04-30,90.01986694335938,91.68676470805269,89.99713749149286,91.5882627091195,270000900
2010-05-03,91.18670654296875,91.43674211013575,90.31537415415417,90.4517566652785,182747900
2010-05-04,89.04247283935547,90.18657025293044,88.58786639482122,90.17141920972094,360353400
2010-05-05,88.5120849609375,89.2546131292093,87.86805878943763,88.31508674802724,328973200
2010-05-06,85.57231903076172,88.64849575147981,79.55634234107163,88.0878145764159,647356600
2010-05-07,84.29940795898438,86.20117900737509,82.89770228669364,85.34500340401877,637558800
2010-05-10,88.01203155517578,88.38329279905021,87.06493241626748,87.74683917177394,396159600
2010-05-11,87.76199340820312,88.92124179515439,87.06492984986612,87.18615553014314,317849800
2010-05-12,88.98941802978516,89.1182278846089,87.95897387499585,88.11051318048453,235607100
2010-05-13,87.88324737548828,89.16372763549936,87.80748057834877,88.74700158027798,234452500
2010-05-14,86.2920913696289,87.38315136534624,85.51926105975184,87.22403941274314,345601400
2010-05-17,86.33753204345703,86.76940890378727,84.68579135680875,86.52695182045508,325739800
2010-05-18,85.16315460205078,87.29980999998472,84.88281117960791,87.04219603167395,360556800
2010-05-19,84.67823791503906,85.44348982545408,83.61748576736744,84.68581054577922,394742700
2010-05-20,81.4808349609375,83.26138021106003,81.4277976396363,82.87496213836016,530418300
2010-05-21,82.67039489746094,82.87496577985878,79.82909731583425,80.2458232733934,500909400
2010-05-24,81.609619140625,82.88252032182363,81.53385238306272,82.22333739170242,269823000
2010-05-25,81.6930160522461,81.73090234534084,79.0865963206473,79.6397049843921,396505200
2010-05-26,81.200439453125,82.9431030878845,80.95798245687097,82.19300265894715,349719300
2010-05-27,83.92054748535156,83.95085534618784,82.42034016743975,82.73099140553649,300870500
2010-05-28,82.86740112304688,83.89026719474028,82.47340458332323,83.8296514531466,297933500
2010-06-01,81.47325897216797,83.30684159812272,81.35203328300331,82.09455580330282,277909400
2010-06-02,83.5947494506836,83.60232208080204,81.45809428864696,81.88997121137882,240243700
2010-06-03,83.88265991210938,84.14784646451875,83.02648453414957,83.83720101187728,226618300
2010-06-04,80.93528747558594,82.83706378190053,80.6625225160893,82.29153386290723,398475600
2010-06-07,79.92759704589844,81.53387942997651,79.86698708812256,81.22322810609705,264609100
2010-06-08,80.78377532958984,80.94288730128788,79.29114606760645,79.98820969046491,357774300
2010-06-09,80.35186004638672,82.0414809746936,80.0109010289235,81.2534941231347,268023300
2010-06-10,82.70069885253906,82.79919508301349,80.34431570721297,81.72329183702718,317890600
2010-06-11,83.10225677490234,83.15529408888176,81.92027904585633,81.97331635983574,214128200
2010-06-14,82.9734878540039,84.19335237306183,82.89014264234385,83.73874002559378,207196100
2010-06-15,84.86006927490234,84.9358360377711,83.41289924738521,83.55686014327928,238268700
2010-06-16,84.82977294921875,85.17830473031695,84.25393506797056,84.42062543732932,216374000
2010-06-17,84.9661636352539,85.11012456458766,84.14029590107242,85.07223828403622,263185800
2010-06-18,85.05828094482422,85.3627899594234,84.78421818517523,85.134408198474,174006600
2010-06-21,84.81465911865234,86.17735246213766,84.34266091494106,86.11645415209135,213140700
2010-06-22,83.41387939453125,85.18767233298111,83.29207698681334,84.8146448361673,239355400
2010-06-23,83.15505981445312,83.76408357306757,82.58409677367537,83.46718325651403,254639900
2010-06-24,81.77714538574219,82.85055886960204,81.56398674421644,82.74397954883916,268523600
2010-06-25,82.11970520019531,82.53840790526556,81.28228817378312,82.02073456536341,238726500
2010-06-28,81.86087799072266,82.46229312410583,81.56397765765381,82.24152003908137,169218600
2010-06-29,79.33341979980469,81.84565979352664,78.83097528594254,80.71134223924491,373649500
