Price,Close,High,Low,Open,Volume
Ticker,XOP,XOP,XOP,XOP,XOP
Date,,,,,
2010-07-21,125.76242065429688,128.6694980082559,124.94086239025495,128.2903061443207,1261900
2010-07-22,128.2586669921875,129.33301944806652,127.2159078200529,127.40550368423315,1489050
2010-07-23,129.01705932617188,129.08024590391187,126.48916227593826,128.9538606945254,1980775
2010-07-26,131.22894287109375,131.22894287109375,128.8274552898245,128.92224720435053,1163750
2010-07-27,128.95387268066406,132.39812007514504,127.91111324243323,132.20852416258282,1546525
2010-07-28,127.56356048583984,129.58586920549251,127.40556987722526,128.76431080835016,1217400
2010-07-29,128.732666015625,130.37578215266964,126.89994193782806,128.57466341630007,1622300
2010-07-30,128.22705078125,128.92221138447277,125.95194903349677,127.46867951403148,1169400
2010-08-02,131.9873046875,132.39808971021927,130.37576993508858,130.53377251960703,834825
2010-08-03,132.4297332763672,133.5988781115005,130.69181267194534,131.57656962243442,1416325
2010-08-04,135.083984375,135.17877629625866,132.80888183353937,132.80888183353937,1440700
2010-08-05,135.39996337890625,135.77915516586486,133.25125813509973,133.56725129089855,1122275
2010-08-06,133.66204833984375,134.79959963655926,132.01892002835544,133.3144618820799,971225
2010-08-09,135.02076721191406,135.431552237501,133.8200174738395,134.73637943326233,475150
2010-08-10,133.66204833984375,134.45201317879543,132.30330785253432,132.96688747822293,748425
2010-08-11,128.54315185546875,131.38703169675003,128.03757455634246,131.38703169675003,979075
2010-08-12,127.02633666992188,128.57466085970927,125.98357739386014,126.14156793613763,989825
2010-08-13,127.12117767333984,128.41671990654814,126.77359111376268,127.46876423291701,583650
2010-08-16,126.29956817626953,126.89993704728671,125.47799808550339,126.52075734211299,770075
2010-08-17,128.4167022705078,129.14346858894527,127.05796157180468,127.91112517707703,708625
2010-08-18,127.37390899658203,128.38506281992278,126.45754707733437,128.35345748262216,667600
2010-08-19,125.50967407226562,127.15280312477253,124.97249147148823,127.15280312477253,648525
2010-08-20,123.58216094970703,124.90929673347492,122.57100643238502,124.78291145924416,610975
2010-08-23,123.86647033691406,125.28840924174507,123.67687446496826,124.94082283679694,569225
2010-08-24,121.11739349365234,122.63412426997881,120.32742879427994,122.0653487221183,771425
2010-08-25,120.16944885253906,121.11741631351731,118.30513132860587,120.5802339487025,818900
2010-08-26,120.23272705078125,122.31823514798424,119.66395101936999,121.40187242471998,914200
2010-08-27,123.61370086669922,123.70850484881778,119.09510079538856,120.95941839162099,781600
2010-08-30,122.66573333740234,124.46685211940559,122.34975223855858,122.82372388682423,878250
2010-08-31,121.71776580810547,123.4556857856656,120.83300917674507,122.16014412378568,1160700
2010-09-01,125.82563018798828,126.1100180835979,123.67692432202895,124.21410681547373,1247875
2010-09-02,127.1843490600586,127.31074633715552,124.8776529956246,126.20478824341903,942275
2010-09-03,129.39627075195312,129.7122519336645,127.87953938270158,129.08027751633233,578800
2010-09-07,126.9947509765625,128.35349154739083,126.64717655134085,128.19550098067052,622450
2010-09-08,128.29034423828125,128.70112951923338,127.24759643760267,127.24759643760267,480000
2010-09-09,128.13230895996094,130.69179966706952,127.62673188800335,130.69179966706952,439875
2010-09-10,129.55426025390625,130.1862346659267,128.32191678011654,128.60630466283027,534950
2010-09-13,131.1342010498047,131.4501822548666,129.5542709166745,131.29219165233565,582575
2010-09-14,130.81817626953125,132.3033019033229,130.12300338526305,130.37578585432928,908925
2010-09-15,129.6806182861328,130.05979799698423,128.9538521512069,129.8702021146057,1099750
2010-09-16,128.98548889160156,130.09143510995855,128.38511980933774,129.61746332519544,1018050
2010-09-17,128.17251586914062,129.84900343534542,127.72967100762368,129.59595440017182,960100
2010-09-20,130.29185485839844,130.7030731362093,127.85619593077733,128.9949468129501,1097575
2010-09-21,129.72247314453125,130.70306681601153,128.55209571294466,130.67144021153297,1093450
2010-09-22,128.3622589111328,131.11423089506553,127.88777557369743,129.69079294937188,1269650
2010-09-23,127.31845092773438,128.58373228534015,126.65418364496914,127.25518565319236,1049850
2010-09-24,130.1653289794922,130.67143911321764,128.04598449871733,128.14087637797292,1179400
2010-09-27,129.81735229492188,130.79793371248476,129.62755650445072,130.7346805156096,900400
2010-09-28,130.63980102539062,131.0193806107243,128.23578089612064,130.10206428505268,742200
2010-09-29,133.64486694335938,133.96118132841153,130.4500482144997,130.73473598769476,989400
2010-09-30,133.67648315429688,135.19482587094683,131.84183814382553,135.19482587094683,1026575
2010-10-01,135.1315460205078,135.79581334580763,133.83463797589567,134.34074813802192,702550
2010-10-04,133.3917694091797,135.41622194800115,132.6642368686448,134.8784731600998,692500
2010-10-05,136.74476623535156,137.34576827258206,134.7835908963623,135.09990521772198,843475
2010-10-06,137.75697326660156,138.48450578890336,136.4917040364919,136.52333063893255,1077725
2010-10-07,137.06106567382812,138.70591430142304,136.2070026941449,138.70591430142304,740675
2010-10-08,139.2753448486328,139.81309378238714,136.6499016699649,137.12437324685607,807025
2010-10-11,139.8130645751953,141.10997258769729,139.3702197026265,139.3702197026265,611175
2010-10-12,139.623291015625,140.00287067171445,137.40905423296715,139.68655630274318,1180950
2010-10-13,141.7742462158203,142.24872978136037,140.54060342535814,141.0150869908982,1132550
2010-10-14,141.48948669433594,142.912924602048,140.60379735914273,141.77417427587835,675700
2010-10-15,141.42630004882812,143.4191142271959,140.03450002475637,143.4191142271959,718000
2010-10-18,142.53343200683594,143.32422998543586,140.57224433194202,140.57224433194202,668125
2010-10-19,138.7691650390625,140.7936050456583,137.82021029429748,140.41402556107516,1114725
2010-10-20,139.6865234375,140.47732124049008,138.45288079549422,140.06610300428252,768075
2010-10-21,138.19981384277344,140.92016010029425,136.87127938209565,140.19262760040647,1113425
2010-10-22,138.57945251464844,139.3702505526002,137.91517299213743,138.99065880641663,1460975
2010-10-25,138.83248901367188,141.20488291224214,138.83248901367188,139.7814441597761,1375025
2010-10-26,138.29469299316406,139.08549062086217,137.72531773589228,138.32631958896175,716650
2010-10-27,137.69375610351562,137.69375610351562,135.38462718683454,137.124380527718,697200
2010-10-28,137.72535705566406,139.02226505268396,136.93455920219785,138.86410789531425,747225
2010-10-29,138.7059326171875,138.95899371122772,136.9345532253744,137.28250619637114,904600
2010-11-01,140.63548278808594,143.26093736813647,139.78141968614,141.64770304225507,922300
2010-11-02,142.53343200683594,142.78648108534574,140.6987749045067,141.4263075968243,559825
2010-11-03,143.13441467285156,143.38747578358678,140.79364766502232,143.1027880673186,1451475
2010-11-04,147.11997985839844,147.21488377547885,145.03227468183513,145.22207044938224,1011000
2010-11-05,147.49957275390625,147.5311993488156,145.98124279936673,147.18324647174353,1072050
2010-11-08,149.04959106445312,149.20774823776253,146.39250952635098,146.9302583955456,1032900
2010-11-09,150.947509765625,154.26885859286128,150.2199771323537,152.3709363582844,1410975
2010-11-10,153.47802734375,153.50965394414544,149.9668834356741,152.30765006326334,1221675
2010-11-11,154.7749481201172,154.83821339282196,152.2760241480555,152.2760241480555,1031275
2010-11-12,151.95965576171875,153.66778131689594,150.7892667332014,153.06676747343766,1205450
2010-11-15,151.0423583984375,153.4780167253171,151.0423583984375,153.4780167253171,606800
2010-11-16,148.3852996826172,149.68220760045912,147.1516570371842,149.68220760045912,1908875
2010-11-17,149.27098083496094,150.21994780026245,147.81591585253574,148.70160548242652,1625075
2010-11-18,152.4341583251953,153.00353362711826,150.97909347211007,151.04235873528097,970200
2010-11-19,153.85763549804688,153.92090077722062,150.6311786598948,152.24441311227994,1022575
2010-11-22,154.14227294921875,154.36369532080332,151.26377005200516,153.60453635154605,1231950
2010-11-23,150.9158935546875,152.307705813864,150.12509552256282,152.14953655414277,965850
2010-11-24,153.63616943359375,153.85759181452613,151.48519881886642,151.76988646101017,884500
2010-11-26,152.6239776611328,153.5413060187111,151.9597103952797,152.65560426428996,243475
2010-11-29,153.2249755859375,153.7943509605853,150.53626792413596,151.86480242056965,1373975
2010-11-30,152.59237670898438,153.7627542884131,151.2322032788568,151.35872177937034,612475
2010-12-01,156.26165771484375,156.70450257374665,154.55353148768904,155.59737835987198,1014350
2010-12-02,159.5830535888672,159.5830535888672,156.54639188369623,157.17902068897445,753900
2010-12-03,160.27886962890625,160.81661833144327,158.44422526719103,158.95033530490025,803075
2010-12-06,161.1646270751953,161.70236389739898,160.31056382820776,160.7534087562859,722200
2010-12-07,160.81668090820312,164.10640346671272,160.81668090820312,163.69518513024408,859700
2010-12-08,158.88711547851562,161.73399279638062,158.60242774672912,161.35440110958623,643800
2010-12-09,159.48812866210938,160.24730002197686,157.84327950453203,160.12076945089572,788250
2010-12-10,159.99423217773438,160.31054650171146,158.91874658294714,159.80443634337735,551875
2010-12-13,161.10137939453125,162.42991432394084,160.72179970993145,161.702381567366,613625
2010-12-14,159.77284240722656,161.25954669275396,159.17184019674298,161.25954669275396,1206175
2010-12-15,159.04525756835938,160.7533837971245,158.88710041383314,159.39321054828753,682900
2010-12-16,160.21568298339844,160.21568298339844,157.74838496640345,159.3616196775102,513350
2010-12-17,160.32015991210938,160.66861506384444,159.4015076182682,160.16177450242037,679125
2010-12-20,162.696044921875,163.10785682543064,160.19351332309122,161.11216599870104,340925
2010-12-21,164.97682189941406,165.008494158494,162.0624786185733,164.02648495050835,480625
2010-12-22,165.26194763183594,166.08557157145611,164.91350436326954,165.38866086624506,755075
2010-12-23,165.3252716064453,165.642054629921,164.69172972756743,165.35695595081125,481800
2010-12-27,164.40658569335938,165.64200893400462,163.80470415681592,165.61032459837946,347900
2010-12-28,165.10350036621094,165.4519555884606,164.4066020057462,165.2935701467202,189700
2010-12-29,166.9724884033203,167.38430024576607,165.5469951671892,165.95880700963494,342925
2010-12-30,166.68734741210938,168.17619686763427,166.2755477583095,167.16251573145675,274825
2010-12-31,167.09918212890625,167.891121380702,166.24388628688274,166.84575576799529,431050
2011-01-03,168.84144592285156,169.8868115346717,168.65138823636352,169.2532577169656,491025
2011-01-04,167.35260009765625,170.07686083663276,165.4836230737797,170.07686083663276,906800
2011-01-05,167.9227752685547,168.1128450184505,165.57864210666955,166.3388969381875,414800
2011-01-06,167.09918212890625,168.61970404227003,166.43395605756595,168.36628976539308,654675
2011-01-07,167.70101928710938,168.14451533322355,165.86372686076297,167.25753532502685,684500
2011-01-10,168.39796447753906,168.61970650455717,166.08550327861155,167.9227960859093,860525
2011-01-11,170.26695251464844,170.58372340664312,169.15824230863214,169.760111837036,533000
2011-01-12,171.88243103027344,172.19921387292732,170.6786924802782,171.53398802939893,617275
2011-01-13,171.37564086914062,172.73777728229922,170.9638411788617,172.3259775920203,701850
2011-01-14,172.92782592773438,173.1812401612671,170.20355343407383,171.53401743322448,465600
2011-01-18,174.38499450683594,174.5750642488299,171.97750486173982,173.1812436422718,435600
2011-01-19,171.94586181640625,175.08194685015516,171.50237772929805,174.92356140247867,708525
2011-01-20,169.06321716308594,170.90052234354386,167.16256746554112,170.58373933792902,677525
2011-01-21,168.84144592285156,170.90049280938783,168.3662896225975,170.55203760544777,742600
2011-01-24,170.2035675048828,170.29859633980968,168.33459055244592,168.68304572588835,667600
2011-01-25,168.4296417236328,170.01352029730188,166.52899226884375,169.6650771616837,1044575
2011-01-26,173.24464416503906,173.52974280832692,169.09488979322586,169.18991864631008,717700
2011-01-27,172.57940673828125,173.783157829439,171.50236883230525,173.4030303579282,666575
2011-01-28,173.3079833984375,174.00489380866037,171.88249032481525,173.27631114526102,1059075
2011-01-31,179.7702178955078,179.7702178955078,174.3216717417397,174.51174152060412,1066625
2011-02-01,181.5441131591797,182.52610985273833,180.02359162499738,180.34036241310707,1349000
2011-02-02,182.49449157714844,184.36346878138787,180.78389981380363,181.06899844102776,765000
2011-02-03,181.95594787597656,182.74788708308932,179.77020001459732,182.71621483177947,652250
2011-02-04,182.17774963378906,183.4765298760373,180.65722730755,182.6529181475051,1005475
2011-02-07,182.96961975097656,185.47215041782866,182.58949233450306,183.6031735011209,1176225
2011-02-08,183.44480895996094,183.44480895996094,180.56215054859905,182.81125513772045,997425
2011-02-09,180.6255340576172,183.47650855652537,179.77023808273398,183.22309424028361,892100
2011-02-10,182.84295654296875,183.28644063472498,179.326743981137,179.54848602701514,1003275
2011-02-11,183.0963897705078,183.85665692355573,182.2094214953156,182.71626223600208,558525
2011-02-14,187.02435302734375,187.3728081876519,183.12801384977814,183.7615555041212,748050
2011-02-15,185.02871704101562,187.65796159405335,184.6802617788987,187.46789179179794,754650
2011-02-16,188.0697784423828,188.41823373612604,185.947386502728,186.73932595794912,893825
2011-02-17,189.68531799316406,190.4772573494167,187.4362010375395,188.13311153793322,620875
2011-02-18,188.1647491455078,190.25546804338978,187.7212530655658,190.0653982948432,620550
2011-02-22,186.0423583984375,191.39586312606735,185.12370601153236,190.28715306189451,1192525
2011-02-23,191.04742431640625,191.83936354690763,186.89765839832688,187.7529542173524,1500350
2011-02-24,188.00636291503906,191.9660589501834,187.1193948700574,191.68096035229166,1346275
2011-02-25,194.9438018798828,194.9438018798828,189.30518524246057,190.16048122820501,1017675
2011-02-28,195.41893005371094,197.09784952444642,193.45492404624594,196.08416822484935,1207400
2011-03-01,189.8437042236328,196.6543875488599,189.36853577432464,196.6543875488599,1051950
2011-03-02,190.66726684570312,190.95236542522053,187.75293655199854,189.1467451162878,920900
2011-03-03,194.02508544921875,194.18347085726884,191.6492680763712,192.21946521257718,1210125
2011-03-04,193.2965545654297,194.5003057395828,191.93441794089634,193.6133254661901,699925
2011-03-07,190.88905334472656,194.9754632424655,188.83001830955024,194.81707779114967,692325
2011-03-08,187.46786499023438,191.07910612854968,186.83431115732913,191.07910612854968,629275
2011-03-09,187.8479461669922,189.4635086469964,186.5808508974528,186.5808508974528,947900
2011-03-10,180.94232177734375,185.34550317676926,179.29508627467433,185.34550317676926,2131800
2011-03-11,185.78892517089844,186.86596287360632,178.6931452323468,179.92856834462273,981200
2011-03-14,188.54486083984375,189.11505795391435,184.39509563944813,184.77523510484957,1341600
2011-03-15,186.99266052246094,188.35479677103035,180.7521884948623,182.304382397816,1379650
2011-03-16,185.50381469726562,191.0790605109398,183.3180550997656,187.30943483535523,2235650
2011-03-17,191.14244079589844,191.87102339075787,188.16475383203385,189.08339409614095,1210100
2011-03-18,190.7093048095703,193.6075251699769,189.30795948194339,193.25718883807016,1476300
2011-03-21,196.7605438232422,196.7605438232422,193.926021852221,193.926021852221,1773700
2011-03-22,197.01528930664062,199.276535243509,195.48655914583102,197.2382283624295,978575
2011-03-23,196.2828369140625,197.1108947959215,194.3400712440314,196.88795566814133,913475
2011-03-24,197.17459106445312,197.97080569678403,193.9578892955156,196.82425468234416,868150
2011-03-25,201.06008911132812,201.95184546431395,196.41018719396286,197.5248947844642,863650
2011-03-28,199.02183532714844,203.0984507764957,198.79888402981942,201.37862407782518,718825
2011-03-29,201.47410583496094,201.98368261406924,196.95161343903314,198.95807732207723,786450
2011-03-30,205.2322540283203,205.77367404805196,202.01554069593834,203.89459522272625,1139975
2011-03-31,205.16854858398438,207.2068557805236,204.6589839341188,204.88192302441095,590075
2011-04-01,206.18768310546875,207.87565381844132,205.64626312178626,207.46163106007288,716275
2011-04-04,206.53805541992188,208.06679809176114,205.99663534181775,207.33426999308932,736375
2011-04-05,206.92031860351562,208.2579537166171,205.96485106641526,206.53812672896572,604525
2011-04-06,204.05384826660156,209.43626598771098,203.2894891607611,208.16231794561827,733400
2011-04-07,203.99012756347656,205.48699014079105,202.07920582104464,203.7353331381122,781100
2011-04-08,203.79905700683594,206.76096359861162,202.42956717391155,205.8373519160778,640250
2011-04-11,197.90704345703125,205.04111746609124,197.14268445926558,205.04111746609124,583325
2011-04-12,190.83677673339844,196.15549845295118,189.30804562069687,196.15549845295118,1436775
2011-04-13,193.44834899902344,195.1363204510036,191.21894517704922,193.38465035847864,1198400
2011-04-14,193.7986297607422,194.24452014438535,190.55008486766556,192.3654531929081,869150
2011-04-15,195.96434020996094,196.18727933369357,192.58839796528326,194.69040409567032,705150
2011-04-18,191.53738403320312,194.6585438366399,189.7538710879654,193.44830638073452,1050050
2011-04-19,192.8431396484375,193.03423549244167,190.67743534679764,191.76028749761755,891325
2011-04-20,197.90704345703125,198.48031877998912,195.29546127434196,196.72864958173662,844550
